ts_gmt,load_forecast_dam_mw,load_actual_mw,wind_forecast_dam_mw,wind_forecast_rtpd_mw,wind_actual_mw,solar_forecast_dam_mw,solar_forecast_rtpd_mw,solar_actual_mw,scale_factor
2024-06-11T10:15:00.0,2077.6772,2113.4904,213.6488,238.4067,229.9497,0.0000,0.0000,0.0000,0.12335980914142737
2024-06-11T10:20:00.0,2073.9107,2108.4221,211.0931,233.9887,229.9355,0.0000,0.0000,0.0000,0.12335980914142737
2024-06-11T10:25:00.0,2070.1443,2103.3537,208.5374,230.0145,229.9214,0.0000,0.0000,0.0000,0.12335980914142737
2024-06-11T10:30:00.0,2066.3778,2098.2854,205.9817,226.7062,229.9073,0.0000,0.0000,0.0000,0.12335980914142737
2024-06-11T10:35:00.0,2067.8451,2099.5129,203.1856,223.3978,225.3616,0.0007,0.0000,0.0000,0.12335980914142737
2024-06-11T10:40:00.0,2069.3125,2100.7404,200.3896,221.4892,220.8158,0.0014,0.0000,0.0000,0.12335980914142737
2024-06-11T10:45:00.0,2070.7799,2101.9679,197.5935,221.6802,216.2701,0.0021,0.0000,0.0000,0.12335980914142737
2024-06-11T10:50:00.0,2072.2472,2103.1953,194.7975,221.8713,211.7244,0.0029,0.0000,0.0000,0.12335980914142737
2024-06-11T10:55:00.0,2073.7146,2104.4228,192.0014,222.2128,207.1787,0.0036,0.0000,0.0000,0.12335980914142737
2024-06-11T11:00:00.0,2075.1819,2105.6503,189.2054,222.7801,202.6330,0.0043,0.0000,0.0000,0.12335980914142737
2024-06-11T11:05:00.0,2076.6493,2106.8778,186.4093,223.3475,198.0872,0.0050,0.0000,0.0000,0.12335980914142737
2024-06-11T11:10:00.0,2078.1167,2108.1053,183.6133,222.9788,193.5415,0.0057,0.0000,0.0000,0.12335980914142737
2024-06-11T11:15:00.0,2079.5840,2109.3328,180.8172,221.2062,188.9958,0.0064,0.0000,0.0000,0.12335980914142737
2024-06-11T11:20:00.0,2081.0514,2110.5602,178.0212,219.4335,184.4501,0.0071,0.0000,0.0000,0.12335980914142737
2024-06-11T11:25:00.0,2082.5187,2111.7877,175.2251,218.2028,179.9044,0.0078,0.0000,0.0000,0.12335980914142737
2024-06-11T11:30:00.0,2083.9861,2113.0152,172.4291,217.7850,175.3587,0.0086,0.0000,0.0000,0.12335980914142737
2024-06-11T11:35:00.0,2088.8442,2117.8539,169.1162,217.3672,171.5169,1.0168,0.0000,0.0000,0.12335980914142737
2024-06-11T11:40:00.0,2093.7024,2122.6925,165.8034,215.6578,167.6751,2.0251,0.0004,0.0000,0.12335980914142737
2024-06-11T11:45:00.0,2098.5605,2127.5312,162.4905,212.0112,163.8334,3.0334,0.0013,0.0000,0.12335980914142737
2024-06-11T11:50:00.0,2103.4187,2132.3699,159.1776,208.3645,159.9916,4.0417,0.0023,0.0000,0.12335980914142737
2024-06-11T11:55:00.0,2108.2768,2137.2085,155.8648,204.7443,156.1498,5.0499,0.0055,0.5346,0.12335980914142737
2024-06-11T12:00:00.0,2113.1350,2142.0472,152.5519,201.1639,152.3081,6.0582,0.0122,1.3449,0.12335980914142737
2024-06-11T12:05:00.0,2117.9931,2146.8859,149.2390,197.5834,148.4663,7.0665,0.0188,2.1552,0.12335980914142737
2024-06-11T12:10:00.0,2122.8512,2151.7245,145.9262,193.4045,144.6245,8.0748,0.0663,2.9655,0.12335980914142737
2024-06-11T12:15:00.0,2127.7094,2156.5632,142.6133,188.3280,140.7828,9.0831,0.1749,3.7758,0.12335980914142737
2024-06-11T12:20:00.0,2132.5675,2161.4019,139.3005,183.2514,136.9410,10.0913,0.2836,4.5861,0.12335980914142737
2024-06-11T12:25:00.0,2137.4257,2166.2405,135.9876,176.8210,133.0992,11.0996,1.3807,5.3964,0.12335980914142737
2024-06-11T12:30:00.0,2142.2838,2171.0792,132.6747,168.3597,129.2575,12.1079,3.9605,6.2066,0.12335980914142737
2024-06-11T12:35:00.0,2151.0322,2181.7860,129.0178,159.8985,125.4019,39.1899,6.5402,32.3995,0.12335980914142737
2024-06-11T12:40:00.0,2159.7806,2192.4928,125.3608,153.7854,121.5462,66.2720,13.7410,58.5923,0.12335980914142737
2024-06-11T12:45:00.0,2168.5290,2203.1997,121.7039,151.1945,117.6906,93.3540,27.8734,84.7851,0.12335980914142737
2024-06-11T12:50:00.0,2177.2774,2213.9065,118.0469,148.6037,113.8350,120.4360,42.0058,110.9780,0.12335980914142737
2024-06-11T12:55:00.0,2186.0258,2224.6133,114.3900,145.3212,109.9794,147.5180,63.5008,137.1708,0.12335980914142737
2024-06-11T13:00:00.0,2194.7742,2235.3202,110.7330,141.0014,106.1238,174.6001,96.0398,163.3636,0.12335980914142737
2024-06-11T13:05:00.0,2203.5226,2246.0270,107.0761,136.6816,102.2682,201.6821,128.5787,189.5565,0.12335980914142737
2024-06-11T13:10:00.0,2212.2710,2256.7338,103.4191,132.8099,98.4126,228.7641,167.0658,215.7493,0.12335980914142737
2024-06-11T13:15:00.0,2221.0194,2267.4407,99.7622,129.6102,94.5570,255.8461,214.4752,241.9421,0.12335980914142737
2024-06-11T13:20:00.0,2229.7678,2278.1475,96.1052,126.4105,90.7013,282.9282,261.8846,268.1350,0.12335980914142737
2024-06-11T13:25:00.0,2238.5162,2288.8543,92.4483,122.9490,86.8457,310.0102,312.7506,294.3278,0.12335980914142737
2024-06-11T13:30:00.0,2247.2646,2299.5612,88.7913,119.0949,82.9901,337.0922,368.8015,320.5206,0.12335980914142737
2024-06-11T13:35:00.0,2255.5646,2316.0728,85.5210,115.2407,79.3786,389.9402,424.8524,373.5238,0.12335980914142737
2024-06-11T13:40:00.0,2263.8645,2332.5844,82.2508,110.6336,75.7670,442.7881,480.6029,426.5270,0.12335980914142737
2024-06-11T13:45:00.0,2272.1644,2349.0961,78.9805,104.8968,72.1554,495.6361,535.9027,479.5303,0.12335980914142737
2024-06-11T13:50:00.0,2280.4643,2365.6077,75.7103,99.1601,68.5439,548.4840,591.2026,532.5335,0.12335980914142737
2024-06-11T13:55:00.0,2288.7643,2382.1194,72.4400,94.3646,64.9323,601.3320,646.3966,585.5367,0.12335980914142737
2024-06-11T14:00:00.0,2297.0642,2398.6310,69.1698,90.9809,61.3207,654.1799,701.4319,638.5399,0.12335980914142737
2024-06-11T14:05:00.0,2305.3641,2415.1427,65.8995,87.5971,57.7092,707.0279,756.4672,691.5431,0.12335980914142737
2024-06-11T14:10:00.0,2313.6641,2431.6543,62.6293,84.8274,54.0976,759.8758,811.3656,744.5463,0.12335980914142737
2024-06-11T14:15:00.0,2321.9640,2448.1659,59.3590,82.9788,50.4860,812.7238,866.0585,797.5495,0.12335980914142737
2024-06-11T14:20:00.0,2330.2639,2464.6776,56.0887,81.1301,46.8745,865.5717,920.7514,850.5527,0.12335980914142737
2024-06-11T14:25:00.0,2338.5639,2481.1892,52.8185,78.3611,43.2629,918.4197,972.7592,903.5559,0.12335980914142737
2024-06-11T14:30:00.0,2346.8638,2497.7009,49.5482,74.2118,39.6513,971.2676,1020.7394,956.5592,0.12335980914142737
2024-06-11T14:35:00.0,2345.6887,2508.2731,47.5432,70.0624,37.8161,1004.2541,1068.7197,979.1883,0.12335980914142737
2024-06-11T14:40:00.0,2344.5137,2518.8453,45.5382,64.8806,35.9808,1037.2405,1107.8669,1001.8175,0.12335980914142737
2024-06-11T14:45:00.0,2343.3386,2529.4175,43.5332,58.1502,34.1456,1070.2270,1133.7648,1024.4466,0.12335980914142737
2024-06-11T14:50:00.0,2342.1636,2539.9897,41.5282,51.4198,32.3103,1103.2135,1159.6627,1047.0758,0.12335980914142737
2024-06-11T14:55:00.0,2340.9885,2550.5619,39.5233,46.2257,30.4751,1136.1999,1185.4523,1069.7049,0.12335980914142737
2024-06-11T15:00:00.0,2339.8135,2561.1341,37.5183,43.3361,28.6398,1169.1864,1211.0797,1092.3341,0.12335980914142737
2024-06-11T15:05:00.0,2338.6384,2571.7063,35.5133,40.4465,26.8046,1202.1729,1236.7070,1114.9632,0.12335980914142737
2024-06-11T15:10:00.0,2337.4633,2582.2785,33.5083,38.1806,24.9693,1235.1593,1258.6685,1137.5924,0.12335980914142737
2024-06-11T15:15:00.0,2336.2883,2592.8507,31.5033,36.8502,23.1341,1268.1458,1275.1314,1160.2215,0.12335980914142737
2024-06-11T15:20:00.0,2335.1132,2603.4229,29.4983,35.5198,21.2988,1301.1322,1291.5943,1182.8507,0.12335980914142737
2024-06-11T15:25:00.0,2333.9382,2613.9951,27.4933,34.1014,19.4636,1334.1187,1309.0955,1205.4798,0.12335980914142737
2024-06-11T15:30:00.0,2332.7631,2624.5673,25.4883,32.5511,17.6283,1367.1052,1328.1543,1228.1090,0.12335980914142737
2024-06-11T15:35:00.0,2329.6945,2632.0827,24.6624,31.0008,17.1501,1377.9808,1347.2131,1238.1098,0.12335980914142737
2024-06-11T15:40:00.0,2326.6258,2639.5981,23.8365,28.7535,16.6718,1388.8563,1364.8321,1248.1107,0.12335980914142737
2024-06-11T15:45:00.0,2323.5572,2647.1134,23.0106,25.4607,16.1936,1399.7319,1380.2914,1258.1115,0.12335980914142737
2024-06-11T15:50:00.0,2320.4886,2654.6288,22.1847,22.1679,15.7153,1410.6075,1395.7508,1268.1123,0.12335980914142737
2024-06-11T15:55:00.0,2317.4199,2662.1442,21.3588,19.8982,15.2371,1421.4831,1409.4004,1278.1132,0.12335980914142737
2024-06-11T16:00:00.0,2314.3513,2669.6595,20.5329,19.1633,14.7588,1432.3587,1420.3357,1288.1140,0.12335980914142737
2024-06-11T16:05:00.0,2311.2827,2677.1749,19.7070,18.4284,14.2805,1443.2343,1431.2709,1298.1149,0.12335980914142737
2024-06-11T16:10:00.0,2308.2140,2684.6903,18.8811,17.7925,13.8023,1454.1099,1441.1418,1308.1157,0.12335980914142737
2024-06-11T16:15:00.0,2305.1454,2692.2057,18.0552,17.3050,13.3240,1464.9855,1449.4161,1318.1165,0.12335980914142737
2024-06-11T16:20:00.0,2302.0768,2699.7210,17.2293,16.8175,12.8458,1475.8611,1457.6905,1328.1174,0.12335980914142737
2024-06-11T16:25:00.0,2299.0082,2707.2364,16.4034,16.4178,12.3675,1486.7367,1464.8412,1338.1182,0.12335980914142737
2024-06-11T16:30:00.0,2295.9395,2714.7518,15.5775,16.1498,11.8893,1497.6122,1470.3064,1348.1191,0.12335980914142737
2024-06-11T16:35:00.0,2292.3192,2708.9311,15.5079,15.8818,11.9089,1502.4027,1475.7716,1353.2857,0.12335980914142737
2024-06-11T16:40:00.0,2288.6988,2703.1105,15.4383,15.4739,11.9286,1507.1931,1482.4036,1358.4524,0.12335980914142737
2024-06-11T16:45:00.0,2285.0784,2697.2898,15.3687,14.8562,11.9483,1511.9836,1490.7857,1363.6191,0.12335980914142737
2024-06-11T16:50:00.0,2281.4581,2691.4692,15.2990,14.2385,11.9679,1516.7740,1499.1677,1368.7858,0.12335980914142737
2024-06-11T16:55:00.0,2277.8377,2685.6485,15.2294,13.7898,11.9876,1521.5644,1506.3571,1373.9524,0.12335980914142737
2024-06-11T17:00:00.0,2274.2173,2679.8279,15.1598,13.5947,12.0073,1526.3549,1511.7574,1379.1191,0.12335980914142737
2024-06-11T17:05:00.0,2270.5970,2674.0072,15.0902,13.3996,12.0270,1531.1453,1517.1577,1384.2858,0.12335980914142737
2024-06-11T17:10:00.0,2266.9766,2668.1866,15.0206,13.3024,12.0466,1535.9357,1522.5136,1389.4525,0.12335980914142737
2024-06-11T17:15:00.0,2263.3562,2662.3659,14.9510,13.3521,12.0663,1540.7262,1527.8030,1394.6191,0.12335980914142737
2024-06-11T17:20:00.0,2259.7359,2656.5453,14.8814,13.4018,12.0860,1545.5166,1533.0925,1399.7858,0.12335980914142737
2024-06-11T17:25:00.0,2256.1155,2650.7246,14.8118,13.3472,12.1056,1550.3070,1538.5380,1404.9525,0.12335980914142737
2024-06-11T17:30:00.0,2252.4951,2644.9040,14.7422,13.1359,12.1253,1555.0975,1544.2177,1410.1192,0.12335980914142737
2024-06-11T17:35:00.0,2250.6656,2645.8780,14.9518,12.9246,12.7413,1557.2282,1549.8974,1414.4066,0.12335980914142737
2024-06-11T17:40:00.0,2248.8361,2646.8521,15.1614,12.7707,13.3574,1559.3590,1554.5578,1418.6940,0.12335980914142737
2024-06-11T17:45:00.0,2247.0066,2647.8262,15.3710,12.7029,13.9734,1561.4897,1557.6894,1422.9814,0.12335980914142737
2024-06-11T17:50:00.0,2245.1771,2648.8002,15.5807,12.6351,14.5894,1563.6205,1560.8210,1427.2688,0.12335980914142737
2024-06-11T17:55:00.0,2243.3476,2649.7743,15.7903,12.7004,15.2054,1565.7512,1563.5628,1431.5562,0.12335980914142737
2024-06-11T18:00:00.0,2241.5181,2650.7484,15.9999,12.9652,15.8215,1567.8820,1565.7200,1435.8436,0.12335980914142737
2024-06-11T18:05:00.0,2239.6886,2651.7224,16.2095,13.2300,16.4375,1570.0128,1567.8772,1440.1310,0.12335980914142737
2024-06-11T18:10:00.0,2237.8591,2652.6965,16.4191,13.5526,17.0535,1572.1435,1568.1412,1444.4184,0.12335980914142737
2024-06-11T18:15:00.0,2236.0296,2653.6706,16.6288,13.9619,17.6695,1574.2743,1565.5652,1448.7058,0.12335980914142737
2024-06-11T18:20:00.0,2234.2001,2654.6446,16.8384,14.3712,18.2855,1576.4050,1562.9892,1452.9932,0.12335980914142737
2024-06-11T18:25:00.0,2232.3706,2655.6187,17.0480,14.5819,18.9016,1578.5358,1561.6022,1457.2806,0.12335980914142737
2024-06-11T18:30:00.0,2230.5411,2656.5928,17.2576,14.4948,19.5176,1580.6665,1561.9984,1461.5680,0.12335980914142737
2024-06-11T18:35:00.0,2233.5528,2655.3732,17.4088,14.4077,20.5429,1581.1884,1562.3947,1465.9324,0.12335980914142737
2024-06-11T18:40:00.0,2236.5644,2654.1536,17.5600,14.7040,21.5683,1581.7103,1563.3205,1470.2969,0.12335980914142737
2024-06-11T18:45:00.0,2239.5761,2652.9341,17.7112,15.5754,22.5937,1582.2322,1565.0406,1474.6614,0.12335980914142737
2024-06-11T18:50:00.0,2242.5878,2651.7145,17.8624,16.4468,23.6190,1582.7540,1566.7606,1479.0258,0.12335980914142737
2024-06-11T18:55:00.0,2245.5995,2650.4950,18.0135,17.1386,24.6444,1583.2759,1567.9120,1483.3903,0.12335980914142737
2024-06-11T19:00:00.0,2248.6112,2649.2754,18.1647,17.5608,25.6697,1583.7978,1568.2104,1487.7548,0.12335980914142737
2024-06-11T19:05:00.0,2251.6229,2648.0558,18.3159,17.9831,26.6951,1584.3197,1568.5088,1492.1192,0.12335980914142737
2024-06-11T19:10:00.0,2254.6346,2646.8363,18.4671,18.4668,27.7205,1584.8416,1568.7541,1496.4837,0.12335980914142737
2024-06-11T19:15:00.0,2257.6463,2645.6167,18.6182,19.0427,28.7458,1585.3634,1568.9198,1500.8482,0.12335980914142737
2024-06-11T19:20:00.0,2260.6580,2644.3971,18.7694,19.6186,29.7712,1585.8853,1569.0855,1505.2126,0.12335980914142737
2024-06-11T19:25:00.0,2263.6697,2643.1776,18.9206,20.2673,30.7965,1586.4072,1568.5687,1509.5771,0.12335980914142737
2024-06-11T19:30:00.0,2266.6814,2641.9580,19.0718,21.0254,31.8219,1586.9291,1567.0282,1513.9416,0.12335980914142737
2024-06-11T19:35:00.0,2275.6044,2650.8276,19.0695,21.7834,31.5460,1586.5552,1565.4878,1514.0248,0.12335980914142737
2024-06-11T19:40:00.0,2284.5274,2659.6971,19.0672,22.6683,31.2700,1586.1813,1564.5918,1514.1080,0.12335980914142737
2024-06-11T19:45:00.0,2293.4504,2668.5667,19.0649,23.7434,30.9941,1585.8075,1564.6624,1514.1912,0.12335980914142737
2024-06-11T19:50:00.0,2302.3734,2677.4363,19.0626,24.8185,30.7181,1585.4336,1564.7331,1514.2745,0.12335980914142737
2024-06-11T19:55:00.0,2311.2965,2686.3058,19.0603,26.5011,30.4422,1585.0597,1565.2164,1514.3577,0.12335980914142737
2024-06-11T20:00:00.0,2320.2195,2695.1754,19.0580,29.0948,30.1663,1584.6859,1566.3187,1514.4409,0.12335980914142737
2024-06-11T20:05:00.0,2329.1425,2704.0449,19.0557,31.6885,29.8903,1584.3120,1567.4211,1514.5241,0.12335980914142737
2024-06-11T20:10:00.0,2338.0655,2712.9145,19.0534,33.1618,29.6144,1583.9381,1568.7593,1514.6073,0.12335980914142737
2024-06-11T20:15:00.0,2346.9885,2721.7841,19.0511,32.9547,29.3385,1583.5643,1570.4511,1514.6906,0.12335980914142737
2024-06-11T20:20:00.0,2355.9116,2730.6536,19.0488,32.7475,29.0625,1583.1904,1572.1430,1514.7738,0.12335980914142737
2024-06-11T20:25:00.0,2364.8346,2739.5232,19.0465,32.4184,28.7866,1582.8165,1574.9874,1514.8570,0.12335980914142737
2024-06-11T20:30:00.0,2373.7576,2748.3928,19.0442,31.9065,28.5106,1582.4427,1579.5606,1514.9402,0.12335980914142737
2024-06-11T20:35:00.0,2385.5331,2755.4647,19.1240,31.3946,28.5150,1580.9482,1584.1338,1513.1483,0.12335980914142737
2024-06-11T20:40:00.0,2397.3087,2762.5366,19.2039,30.7624,28.5193,1579.4538,1586.8731,1511.3563,0.12335980914142737
2024-06-11T20:45:00.0,2409.0842,2769.6084,19.2837,29.9495,28.5237,1577.9593,1586.8613,1509.5643,0.12335980914142737
2024-06-11T20:50:00.0,2420.8597,2776.6803,19.3635,29.1367,28.5280,1576.4649,1586.8496,1507.7723,0.12335980914142737
2024-06-11T20:55:00.0,2432.6353,2783.7522,19.4434,28.6282,28.5324,1574.9704,1586.2825,1505.9803,0.12335980914142737
2024-06-11T21:00:00.0,2444.4108,2790.8241,19.5232,28.5763,28.5367,1573.4760,1584.8824,1504.1884,0.12335980914142737
2024-06-11T21:05:00.0,2456.1863,2797.8960,19.6030,28.5243,28.5411,1571.9816,1583.4823,1502.3964,0.12335980914142737
2024-06-11T21:10:00.0,2467.9619,2804.9679,19.6828,28.3388,28.5454,1570.4871,1581.7705,1500.6044,0.12335980914142737
2024-06-11T21:15:00.0,2479.7374,2812.0398,19.7627,27.9530,28.5498,1568.9927,1579.5911,1498.8124,0.12335980914142737
2024-06-11T21:20:00.0,2491.5129,2819.1117,19.8425,27.5672,28.5541,1567.4982,1577.4117,1497.0204,0.12335980914142737
2024-06-11T21:25:00.0,2503.2885,2826.1836,19.9223,27.1708,28.5585,1566.0038,1574.9761,1495.2285,0.12335980914142737
2024-06-11T21:30:00.0,2515.0640,2833.2555,20.0021,26.7587,28.5628,1564.5093,1572.1562,1493.4365,0.12335980914142737
2024-06-11T21:35:00.0,2528.8769,2842.9962,20.6389,26.3466,28.4484,1560.8039,1569.3364,1489.7463,0.12335980914142737
2024-06-11T21:40:00.0,2542.6898,2852.7368,21.2757,26.1605,28.3340,1557.0985,1566.3559,1486.0562,0.12335980914142737
2024-06-11T21:45:00.0,2556.5028,2862.4775,21.9125,26.3135,28.2196,1553.3931,1563.1347,1482.3660,0.12335980914142737
2024-06-11T21:50:00.0,2570.3157,2872.2182,22.5493,26.4665,28.1052,1549.6877,1559.9135,1478.6759,0.12335980914142737
2024-06-11T21:55:00.0,2584.1286,2881.9589,23.1861,26.7647,27.9908,1545.9823,1556.4775,1474.9857,0.12335980914142737
2024-06-11T22:00:00.0,2597.9415,2891.6996,23.8229,27.2808,27.8764,1542.2768,1552.7193,1471.2956,0.12335980914142737
2024-06-11T22:05:00.0,2611.7544,2901.4403,24.4596,27.7968,27.7620,1538.5714,1548.9611,1467.6054,0.12335980914142737
2024-06-11T22:10:00.0,2625.5674,2911.1809,25.0964,28.1210,27.6476,1534.8660,1544.8767,1463.9153,0.12335980914142737
2024-06-11T22:15:00.0,2639.3803,2920.9216,25.7332,28.1574,27.5332,1531.1606,1540.3029,1460.2251,0.12335980914142737
2024-06-11T22:20:00.0,2653.1932,2930.6623,26.3700,28.1938,27.4188,1527.4552,1535.7290,1456.5350,0.12335980914142737
2024-06-11T22:25:00.0,2667.0061,2940.4030,27.0068,28.5449,27.3044,1523.7497,1531.1947,1452.8448,0.12335980914142737
2024-06-11T22:30:00.0,2680.8190,2950.1437,27.6436,29.3678,27.1900,1520.0443,1526.7197,1449.1547,0.12335980914142737
2024-06-11T22:35:00.0,2696.6421,2959.5201,29.4805,30.1908,29.0243,1513.9969,1522.2447,1442.3960,0.12335980914142737
2024-06-11T22:40:00.0,2712.4652,2968.8965,31.3175,30.7008,30.8586,1507.9496,1517.3011,1435.6373,0.12335980914142737
2024-06-11T22:45:00.0,2728.2882,2978.2729,33.1544,30.7413,32.6929,1501.9022,1511.6547,1428.8786,0.12335980914142737
2024-06-11T22:50:00.0,2744.1113,2987.6493,34.9914,30.7819,34.5272,1495.8548,1506.0082,1422.1198,0.12335980914142737
2024-06-11T22:55:00.0,2759.9344,2997.0256,36.8283,31.2651,36.3614,1489.8074,1499.2265,1415.3611,0.12335980914142737
2024-06-11T23:00:00.0,2775.7574,3006.4020,38.6653,32.4125,38.1957,1483.7600,1490.7418,1408.6024,0.12335980914142737
2024-06-11T23:05:00.0,2791.5805,3015.7784,40.5022,33.5598,40.0300,1477.7127,1482.2571,1401.8437,0.12335980914142737
2024-06-11T23:10:00.0,2807.4036,3025.1548,42.3392,34.8772,41.8643,1471.6653,1475.4014,1395.0850,0.12335980914142737
2024-06-11T23:15:00.0,2823.2266,3034.5312,44.1761,36.4497,43.6986,1465.6179,1470.9891,1388.3263,0.12335980914142737
2024-06-11T23:20:00.0,2839.0497,3043.9076,46.0131,38.0221,45.5329,1459.5705,1466.5768,1381.5676,0.12335980914142737
2024-06-11T23:25:00.0,2854.8728,3053.2840,47.8500,39.7840,47.3672,1453.5231,1461.5188,1374.8089,0.12335980914142737
2024-06-11T23:30:00.0,2870.6958,3062.6604,49.6870,41.8300,49.2015,1447.4758,1455.4923,1368.0502,0.12335980914142737
2024-06-11T23:35:00.0,2884.8788,3073.9454,53.5609,43.8760,56.0925,1431.5722,1449.4657,1355.5107,0.12335980914142737
2024-06-11T23:40:00.0,2899.0618,3085.2303,57.4349,46.0930,62.9836,1415.6687,1440.5543,1342.9712,0.12335980914142737
2024-06-11T23:45:00.0,2913.2448,3096.5152,61.3088,48.5663,69.8746,1399.7652,1427.3155,1330.4317,0.12335980914142737
2024-06-11T23:50:00.0,2927.4278,3107.8002,65.1827,51.0397,76.7656,1383.8617,1414.0767,1317.8922,0.12335980914142737
