ts_gmt,load_forecast_dam_mw,load_actual_mw,wind_forecast_dam_mw,wind_forecast_rtpd_mw,wind_actual_mw,solar_forecast_dam_mw,solar_forecast_rtpd_mw,solar_actual_mw,scale_factor
2024-04-12T10:35:00.0,1819.8748,1916.4118,126.0232,111.0955,110.4074,0.0000,0.0000,0.0000,0.17197323058203204
2024-04-12T10:40:00.0,1822.3237,1915.7625,125.5563,110.9532,109.2165,0.0000,0.0000,0.0000,0.17197323058203204
2024-04-12T10:45:00.0,1824.7725,1915.1131,125.0894,111.4373,108.0256,0.0000,0.0000,0.0000,0.17197323058203204
2024-04-12T10:50:00.0,1827.2214,1914.4637,124.6224,111.9213,106.8347,0.0000,0.0000,0.0000,0.17197323058203204
2024-04-12T10:55:00.0,1829.6703,1913.8143,124.1555,112.1850,105.6438,0.0000,0.0000,0.0000,0.17197323058203204
2024-04-12T11:00:00.0,1832.1191,1913.1649,123.6886,112.1181,104.4529,0.0000,0.0000,0.0000,0.17197323058203204
2024-04-12T11:05:00.0,1834.5680,1912.5156,123.2217,112.0513,103.2620,0.0000,0.0000,0.0000,0.17197323058203204
2024-04-12T11:10:00.0,1837.0169,1911.8662,122.7548,111.7834,102.0711,0.0000,0.0000,0.0000,0.17197323058203204
2024-04-12T11:15:00.0,1839.4658,1911.2168,122.2878,111.2138,100.8802,0.0000,0.0000,0.0000,0.17197323058203204
2024-04-12T11:20:00.0,1841.9146,1910.5674,121.8209,110.6443,99.6893,0.0000,0.0000,0.0000,0.17197323058203204
2024-04-12T11:25:00.0,1844.3635,1909.9180,121.3540,109.1315,98.4984,0.0000,0.0000,0.0000,0.17197323058203204
2024-04-12T11:30:00.0,1846.8124,1909.2687,120.8871,106.2039,97.3075,0.0000,0.0000,0.0000,0.17197323058203204
2024-04-12T11:35:00.0,1855.4717,1916.7207,120.6800,103.2763,98.9123,0.0286,0.0000,0.0000,0.17197323058203204
2024-04-12T11:40:00.0,1864.1311,1924.1727,120.4729,101.0517,100.5172,0.0572,0.0000,0.0000,0.17197323058203204
2024-04-12T11:45:00.0,1872.7905,1931.6247,120.2658,99.8816,102.1220,0.0858,0.0000,0.0000,0.17197323058203204
2024-04-12T11:50:00.0,1881.4499,1939.0767,120.0587,98.7114,103.7268,0.1144,0.0000,0.0000,0.17197323058203204
2024-04-12T11:55:00.0,1890.1093,1946.5288,119.8516,97.9271,105.3316,0.1429,0.0000,0.0000,0.17197323058203204
2024-04-12T12:00:00.0,1898.7687,1953.9808,119.6446,97.7215,106.9364,0.1715,0.0000,0.0000,0.17197323058203204
2024-04-12T12:05:00.0,1907.4281,1961.4328,119.4375,97.5159,108.5412,0.2001,0.0000,0.0000,0.17197323058203204
2024-04-12T12:10:00.0,1916.0875,1968.8848,119.2304,96.8348,110.1460,0.2287,0.0000,0.0000,0.17197323058203204
2024-04-12T12:15:00.0,1924.7468,1976.3368,119.0233,95.4404,111.7508,0.2573,0.0000,0.0000,0.17197323058203204
2024-04-12T12:20:00.0,1933.4062,1983.7888,118.8162,94.0460,113.3556,0.2859,0.0000,0.0000,0.17197323058203204
2024-04-12T12:25:00.0,1942.0656,1991.2409,118.6091,92.9174,114.9604,0.3145,0.0000,0.0000,0.17197323058203204
2024-04-12T12:30:00.0,1950.7250,1998.6929,118.4020,92.1875,116.5653,0.3431,0.0000,0.0000,0.17197323058203204
2024-04-12T12:35:00.0,1962.4065,2011.7042,118.2131,91.4577,115.6324,7.5661,0.0000,0.6964,0.17197323058203204
2024-04-12T12:40:00.0,1974.0881,2024.7155,118.0241,91.8256,114.6995,14.7892,0.0013,4.9998,0.17197323058203204
2024-04-12T12:45:00.0,1985.7696,2037.7269,117.8352,93.8403,113.7666,22.0123,0.0044,9.3033,0.17197323058203204
2024-04-12T12:50:00.0,1997.4511,2050.7382,117.6462,95.8550,112.8338,29.2353,0.0076,13.6067,0.17197323058203204
2024-04-12T12:55:00.0,2009.1327,2063.7495,117.4573,97.9925,111.9009,36.4584,0.0566,17.9102,0.17197323058203204
2024-04-12T13:00:00.0,2020.8142,2076.7609,117.2683,100.3145,110.9680,43.6815,0.1745,22.2137,0.17197323058203204
2024-04-12T13:05:00.0,2032.4957,2089.7722,117.0794,102.6364,110.0352,50.9046,0.2923,26.5171,0.17197323058203204
2024-04-12T13:10:00.0,2044.1773,2102.7835,116.8904,104.6983,109.1023,58.1276,1.3593,30.8206,0.17197323058203204
2024-04-12T13:15:00.0,2055.8588,2115.7949,116.7014,106.3702,108.1694,65.3507,3.8501,35.1241,0.17197323058203204
2024-04-12T13:20:00.0,2067.5403,2128.8062,116.5125,108.0421,107.2366,72.5738,6.3409,39.4275,0.17197323058203204
2024-04-12T13:25:00.0,2079.2219,2141.8175,116.3235,109.3615,106.3037,79.7969,14.0673,43.7310,0.17197323058203204
2024-04-12T13:30:00.0,2090.9034,2154.8289,116.1346,110.1522,105.3708,87.0199,29.6473,48.0345,0.17197323058203204
2024-04-12T13:35:00.0,2092.6453,2162.7165,115.9169,110.9428,104.3611,127.4671,45.2274,92.1104,0.17197323058203204
2024-04-12T13:40:00.0,2094.3872,2170.6040,115.6992,110.7746,103.3514,167.9143,69.2579,136.1863,0.17197323058203204
2024-04-12T13:45:00.0,2096.1292,2178.4916,115.4815,109.1679,102.3418,208.3615,105.9643,180.2622,0.17197323058203204
2024-04-12T13:50:00.0,2097.8711,2186.3792,115.2638,107.5613,101.3321,248.8087,142.6707,224.3381,0.17197323058203204
2024-04-12T13:55:00.0,2099.6130,2194.2668,115.0461,106.0721,100.3224,289.2559,187.1454,268.4141,0.17197323058203204
2024-04-12T14:00:00.0,2101.3549,2202.1543,114.8284,104.7591,99.3127,329.7031,243.2726,312.4900,0.17197323058203204
2024-04-12T14:05:00.0,2103.0968,2210.0419,114.6107,103.4460,98.3030,370.1503,299.3999,356.5659,0.17197323058203204
2024-04-12T14:10:00.0,2104.8387,2217.9295,114.3930,102.1913,97.2933,410.5975,359.5150,400.6418,0.17197323058203204
2024-04-12T14:15:00.0,2106.5807,2225.8171,114.1753,101.0240,96.2836,451.0446,425.6119,444.7177,0.17197323058203204
2024-04-12T14:20:00.0,2108.3226,2233.7046,113.9576,99.8567,95.2739,491.4918,491.7089,488.7937,0.17197323058203204
2024-04-12T14:25:00.0,2110.0645,2241.5922,113.7399,99.4991,94.2642,531.9390,558.2230,532.8696,0.17197323058203204
2024-04-12T14:30:00.0,2111.8064,2249.4798,113.5222,100.3559,93.2545,572.3862,625.3631,576.9455,0.17197323058203204
2024-04-12T14:35:00.0,2101.7921,2249.6144,113.4214,101.2128,93.5577,622.2540,692.5032,624.0521,0.17197323058203204
2024-04-12T14:40:00.0,2091.7778,2249.7490,113.3207,100.8097,93.8609,672.1218,757.9080,671.1588,0.17197323058203204
2024-04-12T14:45:00.0,2081.7635,2249.8837,113.2200,98.5166,94.1642,721.9896,820.7099,718.2654,0.17197323058203204
2024-04-12T14:50:00.0,2071.7493,2250.0183,113.1193,96.2235,94.4674,771.8573,883.5118,765.3721,0.17197323058203204
2024-04-12T14:55:00.0,2061.7350,2250.1529,113.0185,95.1933,94.7706,821.7251,943.8274,812.4787,0.17197323058203204
2024-04-12T15:00:00.0,2051.7207,2250.2876,112.9178,96.0574,95.0738,871.5929,1000.4136,859.5854,0.17197323058203204
2024-04-12T15:05:00.0,2041.7064,2250.4222,112.8171,96.9216,95.3770,921.4607,1056.9999,906.6920,0.17197323058203204
2024-04-12T15:10:00.0,2031.6921,2250.5568,112.7163,96.8349,95.6802,971.3284,1106.7635,953.7987,0.17197323058203204
2024-04-12T15:15:00.0,2021.6778,2250.6914,112.6156,95.3220,95.9834,1021.1962,1146.2933,1000.9053,0.17197323058203204
2024-04-12T15:20:00.0,2011.6635,2250.8261,112.5149,93.8091,96.2866,1071.0640,1185.8230,1048.0119,0.17197323058203204
2024-04-12T15:25:00.0,2001.6492,2250.9607,112.4141,93.1159,96.5898,1120.9318,1219.7244,1095.1186,0.17197323058203204
2024-04-12T15:30:00.0,1991.6349,2251.0953,112.3134,93.6522,96.8931,1170.7995,1245.1832,1142.2252,0.17197323058203204
2024-04-12T15:35:00.0,1976.9795,2244.6015,112.9167,94.1885,97.9116,1192.5165,1270.6420,1153.2487,0.17197323058203204
2024-04-12T15:40:00.0,1962.3242,2238.1077,113.5200,94.8017,98.9301,1214.2335,1290.9005,1164.2722,0.17197323058203204
2024-04-12T15:45:00.0,1947.6688,2231.6140,114.1233,95.5303,99.9486,1235.9504,1303.3584,1175.2957,0.17197323058203204
2024-04-12T15:50:00.0,1933.0134,2225.1202,114.7265,96.2588,100.9671,1257.6674,1315.8163,1186.3192,0.17197323058203204
2024-04-12T15:55:00.0,1918.3581,2218.6264,115.3298,96.6883,101.9856,1279.3844,1331.6437,1197.3426,0.17197323058203204
2024-04-12T16:00:00.0,1903.7027,2212.1326,115.9331,96.6689,103.0041,1301.1014,1352.5252,1208.3661,0.17197323058203204
2024-04-12T16:05:00.0,1889.0473,2205.6388,116.5364,96.6496,104.0226,1322.8183,1373.4067,1219.3896,0.17197323058203204
2024-04-12T16:10:00.0,1874.3920,2199.1450,117.1397,97.5507,105.0411,1344.5353,1391.3228,1230.4131,0.17197323058203204
2024-04-12T16:15:00.0,1859.7366,2192.6512,117.7430,99.8324,106.0596,1366.2523,1404.7909,1241.4366,0.17197323058203204
2024-04-12T16:20:00.0,1845.0812,2186.1574,118.3463,102.1141,107.0781,1387.9692,1418.2590,1252.4600,0.17197323058203204
2024-04-12T16:25:00.0,1830.4258,2179.6637,118.9496,103.0798,108.0966,1409.6862,1429.7645,1263.4835,0.17197323058203204
2024-04-12T16:30:00.0,1815.7705,2173.1699,119.5529,102.0715,109.1152,1431.4032,1438.3258,1274.5070,0.17197323058203204
2024-04-12T16:35:00.0,1802.5396,2170.8020,121.0657,101.0632,109.5966,1437.4531,1446.8871,1279.4631,0.17197323058203204
2024-04-12T16:40:00.0,1789.3088,2168.4342,122.5785,101.2383,110.0780,1443.5030,1455.5056,1284.4192,0.17197323058203204
2024-04-12T16:45:00.0,1776.0779,2166.0663,124.0913,103.1883,110.5595,1449.5529,1464.2098,1289.3752,0.17197323058203204
2024-04-12T16:50:00.0,1762.8471,2163.6984,125.6041,105.1384,111.0409,1455.6028,1472.9141,1294.3313,0.17197323058203204
2024-04-12T16:55:00.0,1749.6162,2161.3306,127.1169,107.1917,111.5223,1461.6527,1480.1700,1299.2874,0.17197323058203204
2024-04-12T17:00:00.0,1736.3853,2158.9627,128.6297,109.3999,112.0038,1467.7027,1485.2535,1304.2435,0.17197323058203204
2024-04-12T17:05:00.0,1723.1545,2156.5949,130.1426,111.6081,112.4852,1473.7526,1490.3371,1309.1995,0.17197323058203204
2024-04-12T17:10:00.0,1709.9236,2154.2270,131.6554,114.6550,112.9666,1479.8025,1494.9088,1314.1556,0.17197323058203204
2024-04-12T17:15:00.0,1696.6928,2151.8592,133.1682,118.9599,113.4481,1485.8524,1498.7129,1319.1117,0.17197323058203204
2024-04-12T17:20:00.0,1683.4619,2149.4913,134.6810,123.2648,113.9295,1491.9023,1502.5170,1324.0678,0.17197323058203204
2024-04-12T17:25:00.0,1670.2311,2147.1234,136.1938,127.0419,114.4109,1497.9522,1507.4361,1329.0238,0.17197323058203204
2024-04-12T17:30:00.0,1657.0002,2144.7556,137.7066,130.0275,114.8924,1504.0021,1514.0278,1333.9799,0.17197323058203204
2024-04-12T17:35:00.0,1648.0694,2143.6786,140.0488,133.0130,120.4830,1506.2967,1520.6195,1334.4374,0.17197323058203204
2024-04-12T17:40:00.0,1639.1385,2142.6015,142.3910,135.5397,126.0736,1508.5913,1526.2884,1334.8948,0.17197323058203204
2024-04-12T17:45:00.0,1630.2076,2141.5245,144.7332,137.3779,131.6641,1510.8859,1530.5734,1335.3523,0.17197323058203204
2024-04-12T17:50:00.0,1621.2768,2140.4475,147.0754,139.2161,137.2547,1513.1805,1534.8583,1335.8097,0.17197323058203204
2024-04-12T17:55:00.0,1612.3459,2139.3705,149.4176,140.8487,142.8453,1515.4752,1538.8961,1336.2671,0.17197323058203204
2024-04-12T18:00:00.0,1603.4151,2138.2935,151.7598,142.1728,148.4359,1517.7698,1542.5630,1336.7246,0.17197323058203204
2024-04-12T18:05:00.0,1594.4842,2137.2165,154.1020,143.4969,154.0265,1520.0644,1546.2299,1337.1820,0.17197323058203204
2024-04-12T18:10:00.0,1585.5533,2136.1394,156.4442,143.9192,159.6171,1522.3590,1547.1254,1337.6395,0.17197323058203204
2024-04-12T18:15:00.0,1576.6225,2135.0624,158.7864,142.9888,165.2077,1524.6536,1543.8636,1338.0969,0.17197323058203204
2024-04-12T18:20:00.0,1567.6916,2133.9854,161.1286,142.0585,170.7983,1526.9482,1540.6018,1338.5543,0.17197323058203204
2024-04-12T18:25:00.0,1558.7608,2132.9084,163.4708,141.9010,176.3889,1529.2428,1538.7849,1339.0118,0.17197323058203204
2024-04-12T18:30:00.0,1549.8299,2131.8314,165.8130,142.9030,181.9795,1531.5374,1539.1352,1339.4692,0.17197323058203204
2024-04-12T18:35:00.0,1545.3413,2134.0646,168.6341,143.9049,185.0922,1531.7809,1539.4856,1338.6919,0.17197323058203204
2024-04-12T18:40:00.0,1540.8528,2136.2978,171.4552,148.5633,188.2050,1532.0244,1541.6709,1337.9145,0.17197323058203204
2024-04-12T18:45:00.0,1536.3642,2138.5311,174.2762,158.7063,191.3177,1532.2679,1546.6087,1337.1371,0.17197323058203204
2024-04-12T18:50:00.0,1531.8757,2140.7643,177.0973,168.8493,194.4304,1532.5114,1551.5465,1336.3597,0.17197323058203204
2024-04-12T18:55:00.0,1527.3871,2142.9975,179.9184,175.8727,197.5431,1532.7550,1554.9289,1335.5823,0.17197323058203204
2024-04-12T19:00:00.0,1522.8986,2145.2307,182.7395,178.2168,200.6559,1532.9985,1555.9780,1334.8050,0.17197323058203204
2024-04-12T19:05:00.0,1518.4100,2147.4640,185.5605,180.5609,203.7686,1533.2420,1557.0272,1334.0276,0.17197323058203204
2024-04-12T19:10:00.0,1513.9215,2149.6972,188.3816,183.7791,206.8813,1533.4855,1558.6915,1333.2502,0.17197323058203204
2024-04-12T19:15:00.0,1509.4329,2151.9304,191.2027,188.3086,209.9940,1533.7290,1561.2785,1332.4728,0.17197323058203204
2024-04-12T19:20:00.0,1504.9444,2154.1637,194.0238,192.8381,213.1068,1533.9725,1563.8656,1331.6955,0.17197323058203204
2024-04-12T19:25:00.0,1500.4558,2156.3969,196.8448,198.8321,216.2195,1534.2161,1565.5598,1330.9181,0.17197323058203204
2024-04-12T19:30:00.0,1495.9673,2158.6301,199.6659,207.0228,219.3322,1534.4596,1565.9145,1330.1407,0.17197323058203204
2024-04-12T19:35:00.0,1494.2624,2157.0225,202.5237,215.2136,221.1665,1533.9474,1566.2693,1328.1961,0.17197323058203204
2024-04-12T19:40:00.0,1492.5575,2155.4149,205.3814,221.5922,223.0008,1533.4353,1566.2954,1326.2516,0.17197323058203204
2024-04-12T19:45:00.0,1490.8527,2153.8073,208.2391,225.2528,224.8351,1532.9232,1565.8285,1324.3070,0.17197323058203204
2024-04-12T19:50:00.0,1489.1478,2152.1997,211.0969,228.9134,226.6694,1532.4110,1565.3616,1322.3625,0.17197323058203204
2024-04-12T19:55:00.0,1487.4430,2150.5921,213.9546,232.1067,228.5037,1531.8989,1564.7862,1320.4179,0.17197323058203204
2024-04-12T20:00:00.0,1485.7381,2148.9845,216.8124,234.5991,230.3380,1531.3868,1564.0481,1318.4734,0.17197323058203204
2024-04-12T20:05:00.0,1484.0333,2147.3769,219.6701,237.0914,232.1723,1530.8746,1563.3101,1316.5288,0.17197323058203204
2024-04-12T20:10:00.0,1482.3284,2145.7693,222.5279,240.3720,234.0066,1530.3625,1562.4367,1314.5843,0.17197323058203204
2024-04-12T20:15:00.0,1480.6235,2144.1616,225.3856,244.8350,235.8409,1529.8503,1561.3603,1312.6397,0.17197323058203204
2024-04-12T20:20:00.0,1478.9187,2142.5540,228.2433,249.2980,237.6752,1529.3382,1560.2839,1310.6951,0.17197323058203204
2024-04-12T20:25:00.0,1477.2138,2140.9464,231.1011,252.8378,239.5095,1528.8261,1558.4860,1308.7506,0.17197323058203204
2024-04-12T20:30:00.0,1475.5090,2139.3388,233.9588,254.9927,241.3438,1528.3139,1555.6060,1306.8060,0.17197323058203204
2024-04-12T20:35:00.0,1476.1529,2141.1365,236.1987,257.1477,244.3066,1526.5077,1552.7259,1307.4443,0.17197323058203204
2024-04-12T20:40:00.0,1476.7968,2142.9342,238.4386,257.6915,247.2695,1524.7015,1550.7898,1308.0826,0.17197323058203204
2024-04-12T20:45:00.0,1477.4407,2144.7318,240.6785,255.8184,250.2323,1522.8953,1550.2696,1308.7208,0.17197323058203204
2024-04-12T20:50:00.0,1478.0846,2146.5295,242.9183,253.9454,253.1952,1521.0890,1549.7495,1309.3591,0.17197323058203204
2024-04-12T20:55:00.0,1478.7285,2148.3272,245.1582,254.1812,256.1580,1519.2828,1547.7414,1309.9973,0.17197323058203204
2024-04-12T21:00:00.0,1479.3725,2150.1248,247.3981,257.5805,259.1209,1517.4766,1543.5015,1310.6356,0.17197323058203204
2024-04-12T21:05:00.0,1480.0164,2151.9225,249.6380,260.9798,262.0837,1515.6704,1539.2615,1311.2738,0.17197323058203204
2024-04-12T21:10:00.0,1480.6603,2153.7202,251.8779,264.3300,265.0466,1513.8641,1535.9504,1311.9121,0.17197323058203204
2024-04-12T21:15:00.0,1481.3042,2155.5179,254.1178,267.6067,268.0094,1512.0579,1534.0327,1312.5504,0.17197323058203204
2024-04-12T21:20:00.0,1481.9481,2157.3155,256.3576,270.8833,270.9723,1510.2517,1532.1150,1313.1886,0.17197323058203204
2024-04-12T21:25:00.0,1482.5920,2159.1132,258.5975,274.8374,273.9351,1508.4455,1530.1363,1313.8269,0.17197323058203204
2024-04-12T21:30:00.0,1483.2360,2160.9109,260.8374,279.8075,276.8980,1506.6392,1528.0662,1314.4651,0.17197323058203204
2024-04-12T21:35:00.0,1490.2549,2155.5099,261.8895,284.7776,277.8521,1502.3017,1525.9961,1311.7243,0.17197323058203204
2024-04-12T21:40:00.0,1497.2739,2150.1090,262.9415,289.2270,278.8063,1497.9642,1522.7090,1308.9834,0.17197323058203204
2024-04-12T21:45:00.0,1504.2929,2144.7081,263.9936,292.8952,279.7604,1493.6266,1517.5963,1306.2426,0.17197323058203204
2024-04-12T21:50:00.0,1511.3119,2139.3071,265.0457,296.5634,280.7146,1489.2891,1512.4837,1303.5017,0.17197323058203204
2024-04-12T21:55:00.0,1518.3309,2133.9062,266.0978,298.4129,281.6687,1484.9516,1508.8024,1300.7609,0.17197323058203204
2024-04-12T22:00:00.0,1525.3499,2128.5053,267.1498,297.5345,282.6229,1480.6140,1507.2683,1298.0201,0.17197323058203204
2024-04-12T22:05:00.0,1532.3689,2123.1043,268.2019,296.6561,283.5770,1476.2765,1505.7342,1295.2792,0.17197323058203204
2024-04-12T22:10:00.0,1539.3879,2117.7034,269.2540,296.2697,284.5312,1471.9390,1504.1897,1292.5384,0.17197323058203204
2024-04-12T22:15:00.0,1546.4069,2112.3025,270.3061,296.6213,285.4853,1467.6014,1502.6296,1289.7975,0.17197323058203204
2024-04-12T22:20:00.0,1553.4259,2106.9016,271.3581,296.9730,286.4395,1463.2639,1501.0695,1287.0567,0.17197323058203204
2024-04-12T22:25:00.0,1560.4449,2101.5006,272.4102,298.4539,287.3936,1458.9264,1497.2212,1284.3158,0.17197323058203204
2024-04-12T22:30:00.0,1567.4639,2096.0997,273.4623,301.6289,288.3478,1454.5888,1489.9405,1281.5750,0.17197323058203204
2024-04-12T22:35:00.0,1578.8258,2090.2711,273.6161,304.8039,286.6418,1445.0811,1482.6599,1271.8506,0.17197323058203204
2024-04-12T22:40:00.0,1590.1877,2084.4426,273.7699,306.6881,284.9357,1435.5733,1474.8173,1262.1262,0.17197323058203204
2024-04-12T22:45:00.0,1601.5496,2078.6140,273.9237,306.6362,283.2297,1426.0655,1466.1318,1252.4019,0.17197323058203204
2024-04-12T22:50:00.0,1612.9115,2072.7854,274.0774,306.5842,281.5237,1416.5577,1457.4462,1242.6775,0.17197323058203204
2024-04-12T22:55:00.0,1624.2734,2066.9568,274.2312,305.2995,279.8176,1407.0500,1448.8044,1232.9531,0.17197323058203204
2024-04-12T23:00:00.0,1635.6353,2061.1283,274.3850,302.1657,278.1116,1397.5422,1440.2282,1223.2287,0.17197323058203204
2024-04-12T23:05:00.0,1646.9972,2055.2997,274.5388,299.0319,276.4056,1388.0344,1431.6520,1213.5044,0.17197323058203204
2024-04-12T23:10:00.0,1658.3592,2049.4711,274.6926,297.1102,274.6996,1378.5266,1423.7513,1203.7800,0.17197323058203204
2024-04-12T23:15:00.0,1669.7211,2043.6426,274.8464,297.0066,272.9935,1369.0189,1416.8641,1194.0556,0.17197323058203204
2024-04-12T23:20:00.0,1681.0830,2037.8140,275.0002,296.9030,271.2875,1359.5111,1409.9769,1184.3312,0.17197323058203204
2024-04-12T23:25:00.0,1692.4449,2031.9854,275.1540,296.4991,269.5815,1350.0033,1401.4767,1174.6068,0.17197323058203204
2024-04-12T23:30:00.0,1703.8068,2026.1568,275.3078,295.6448,267.8755,1340.4955,1390.5570,1164.8825,0.17197323058203204
2024-04-12T23:35:00.0,1721.9111,2032.6427,274.7146,294.7905,265.4070,1309.3951,1379.6373,1148.8483,0.17197323058203204
2024-04-12T23:40:00.0,1740.0154,2039.1286,274.1215,293.7294,262.9385,1278.2947,1368.0021,1132.8141,0.17197323058203204
2024-04-12T23:45:00.0,1758.1197,2045.6145,273.5283,292.3581,260.4700,1247.1943,1355.2936,1116.7800,0.17197323058203204
2024-04-12T23:50:00.0,1776.2239,2052.1003,272.9352,290.9868,258.0015,1216.0939,1342.5851,1100.7458,0.17197323058203204
2024-04-12T23:55:00.0,1794.3282,2058.5862,272.3420,290.4942,255.5330,1184.9935,1328.9222,1084.7116,0.17197323058203204
